PlayTimeHours,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
22.26825501,10,41,12,46,1
9.883637597,14,92,32,29,2
5.579278557,16,140,73,27,2
12.2027911,5,178,50,32,1
6.456211474,9,20,31,3,0
1.087706232,18,121,85,44,2
16.14785775,7,132,31,45,1
3.62989531,13,171,61,47,2
6.72312367,2,79,96,18,0
12.0945528,4,173,49,11,1
11.89338173,2,159,76,1,1
14.25894072,8,51,90,0,1
17.98430448,2,47,76,35,0
3.838602288,0,95,83,40,0
5.791722993,12,179,82,12,2
17.97287271,11,119,81,4,1
13.7458609,9,43,83,10,1
8.773212693,1,176,66,22,0
11.4878814,7,93,76,18,1
2.495575601,17,15,98,11,0
12.47196117,19,161,65,17,2
14.0320568,6,135,48,15,1
23.6151121,5,161,24,4,1
0.254500077,19,116,74,49,2
22.93126065,7,134,48,32,1
14.63959853,15,145,84,0,2
2.107964444,11,139,45,37,2
18.30505458,17,49,37,15,1
2.810503938,3,67,36,1,0
17.57776646,4,40,90,14,0
22.38838367,11,39,43,46,2
1.34157372,14,90,5,12,1
4.372499841,5,165,56,47,1
19.21215634,14,175,20,40,1
19.0902026,15,79,46,44,1
9.792597576,12,94,6,19,1
11.75078146,14,83,54,30,1
15.2501431,2,168,74,5,1
5.259926101,17,133,99,25,2
11.39910359,18,126,90,15,2
4.500518748,18,117,62,31,2
17.36742501,13,161,33,22,2
1.561284081,1,23,58,5,0
12.00656237,11,68,51,41,1
12.8285707,17,28,23,43,1
5.190938713,2,53,57,17,0
18.1128834,10,134,49,46,2
12.22549862,10,76,68,48,1
14.89525991,4,176,36,26,0
2.817433692,11,161,78,47,2
18.65653233,10,174,43,48,2
18.18236179,7,158,51,19,1
7.802449178,1,169,39,35,0
7.03878429,10,152,30,48,2
11.00694056,6,48,3,28,0
23.48869292,1,57,42,10,0
19.31995422,7,132,82,48,1
20.54285813,4,14,35,47,0
6.349881168,15,80,25,0,0
16.98100422,4,164,45,23,1
14.1435763,18,81,72,18,0
6.324684494,5,173,38,45,1
7.913825884,12,145,87,33,2
13.80827202,12,49,41,47,1
2.863481554,4,48,14,36,0
19.46069621,11,51,64,32,0
21.23237847,19,91,76,20,2
14.64925036,6,30,97,18,0
10.77424896,8,86,9,43,2
17.61456249,7,72,67,25,1
16.00036665,17,38,53,29,1
10.82523378,4,119,94,27,1
1.100230502,8,161,93,7,1
0.631267827,4,148,15,24,1
3.678045535,16,46,3,16,2
15.9470684,2,54,71,7,0
9.188686931,1,70,71,46,0
18.3746659,9,71,10,22,1
18.79959764,11,27,4,41,0
10.3634983,18,103,37,5,2
6.798292709,3,174,36,31,1
23.446239,19,73,30,43,2
8.320373552,4,46,67,19,0
6.483419272,9,51,63,1,1
2.89410974,13,92,56,11,1
23.56279268,10,110,21,34,1
3.034029395,9,96,33,28,1
14.16626036,11,136,85,10,2
17.73670159,3,102,36,49,1
8.498452149,5,43,52,48,1
7.843143623,15,165,5,36,2
7.307235842,12,126,73,17,2
15.81370194,14,26,33,32,1
8.12565436,9,176,24,49,2
21.86614574,15,57,97,0,1
11.7968254,18,42,24,13,1
13.49082868,18,24,76,16,1
7.68594052,1,130,67,47,0
17.56462385,0,11,11,49,0
3.042203165,6,14,79,36,0
0.616267727,8,88,20,29,1
7.835869645,0,89,87,2,0
19.61993506,1,13,34,22,0
12.58722185,17,10,72,34,0
17.80277785,17,37,99,3,1
18.03673991,1,23,44,26,0
3.007491753,8,40,49,31,1
10.62154782,1,154,49,18,0
16.99292982,6,147,93,13,1
1.976342117,3,156,29,4,1
0.110690053,4,161,60,24,1
0.521358838,18,115,32,17,2
9.742257166,7,60,44,7,1
17.72093143,3,100,24,2,0
0.491072324,3,52,96,37,1
4.053247785,11,103,71,42,1
9.777342247,7,119,87,2,1
13.45679084,5,98,93,6,1
17.57859477,10,19,65,15,0
2.895451083,0,143,19,3,0
9.924719392,17,106,55,14,2
16.03006568,17,100,9,43,2
7.559577805,0,90,52,47,0
15.41659976,13,168,52,9,2
4.287397268,0,96,22,38,0
13.48570897,10,171,35,23,2
0.06017505,2,82,71,32,0
16.17940044,2,27,66,31,0
3.390335583,17,166,22,23,2
9.297638118,7,103,51,13,1
7.567603257,13,29,19,30,1
11.51884535,4,153,60,39,1
12.36041415,7,151,94,2,1
21.903355,6,14,87,25,1
6.191274706,19,76,26,38,2
15.09432164,8,76,99,21,1
12.79632186,6,48,81,23,1
11.97784506,7,98,20,23,1
17.11830888,10,165,64,45,2
23.62386671,7,16,77,33,2
22.28730872,4,41,99,18,0
15.08597537,19,74,98,9,2
7.73889936,6,58,14,28,1
12.99179248,2,95,60,1,0
16.92786373,11,41,62,23,1
5.977463529,11,40,67,41,1
8.962343784,5,106,36,10,0
9.477226329,19,67,33,0,1
18.53153932,7,22,74,42,0
0.675662016,4,21,77,24,0
20.50922107,0,17,48,0,0
22.87195841,13,24,35,32,1
22.75789471,12,139,70,2,2
3.771530123,9,148,12,21,1
23.90893247,19,102,43,9,2
6.269408495,9,38,68,42,1
13.02140784,16,99,40,8,2
15.64290017,15,76,86,26,1
11.09884887,4,125,70,7,1
1.302436067,5,87,61,36,1
14.67882538,13,126,93,8,2
9.417591725,2,138,1,37,0
11.39056867,9,159,89,13,2
10.09217429,13,24,24,32,1
17.85715986,17,110,4,44,2
14.77301607,11,74,52,44,1
23.93672669,3,46,94,27,0
1.509936386,15,78,15,22,1
4.728634901,12,142,91,49,2
23.15995672,12,25,8,32,0
19.60136511,9,96,68,36,1
7.741568214,13,156,80,33,2
16.87753493,5,133,94,36,1
15.31198678,1,124,80,23,0
7.891009283,8,12,28,10,2
1.291344238,2,177,62,20,1
7.035305637,11,82,93,31,1
17.15666552,18,92,13,48,2
11.85498529,12,140,89,10,2
14.05691918,16,139,95,21,2
13.53442137,17,15,51,25,0
8.488786988,8,58,69,34,1
8.798111846,1,173,11,33,0
2.985348235,9,112,52,32,1
17.45981776,12,109,18,49,1
23.35340551,19,138,54,19,2
19.87774507,0,149,51,37,0
1.166156354,8,65,27,25,1
14.40503371,18,160,63,36,2
15.840303,16,72,95,1,1
3.154803058,0,28,73,37,0
13.80165484,7,157,7,46,1
20.14650221,4,162,9,19,1
10.47582352,4,58,43,2,0
11.68435734,17,143,93,49,2
1.127669961,11,146,76,2,2
0.426276745,8,116,37,1,1
15.22826543,19,17,2,24,0
5.18311897,17,171,14,48,2
7.377240202,13,59,14,30,1
3.092517382,9,127,74,26,1
7.126047716,11,99,20,44,1
8.469729262,3,110,24,44,1
10.67917298,16,97,58,46,2
9.289374755,16,151,5,46,2
18.07038437,4,151,95,27,1
19.75476728,9,118,34,25,1
10.71766155,18,155,80,0,2
6.133272521,2,92,82,47,1
1.132753676,7,83,70,48,1
14.48434942,13,67,75,41,1
15.93954378,13,143,69,27,2
0.711592409,7,54,58,34,1
14.66768161,10,49,1,31,1
11.88167569,2,152,90,5,0
2.331649105,7,99,89,37,1
1.531824503,15,68,65,30,1
0.123259099,18,16,83,19,1
13.57730532,9,136,6,9,1
12.45331561,8,91,30,5,1
4.457032819,7,69,28,17,1
20.42111462,11,102,15,11,1
19.20484969,12,160,53,21,2
3.54895231,1,123,58,47,0
6.78474566,4,146,39,11,1
9.285141676,1,95,95,19,0
2.850249563,15,94,53,17,2
21.94834231,18,35,89,30,1
22.52977608,0,13,20,48,0
20.78274085,4,86,10,23,1
7.754314241,7,121,95,45,1
22.30953467,19,17,92,17,1
12.72068781,14,157,92,45,2
11.39049318,12,19,22,1,0
9.221400876,14,128,39,4,2
20.55959978,4,174,32,3,1
6.679873864,6,161,15,13,1
19.32678755,6,97,13,49,1
21.99979986,2,32,68,24,0
8.242290767,15,63,16,31,1
18.12495752,7,87,40,16,1
14.76685437,10,158,70,4,2
22.73896324,12,66,57,44,1
1.604584927,13,50,83,18,1
20.5521901,18,175,45,43,2
18.74529266,18,146,70,27,0
4.587064186,17,58,68,34,0
20.15602507,14,123,43,11,2
23.70993405,12,44,6,42,1
17.89742511,13,156,13,42,2
11.27688337,19,18,30,36,0
9.451067277,15,175,40,37,2
21.74913868,5,122,14,11,1
3.195784697,7,91,7,24,1
19.92055713,4,124,97,26,1
0.859207125,11,117,47,37,1
6.203241259,8,170,28,33,1
14.58622495,11,71,18,5,1
10.18901646,8,39,19,38,1
15.98207969,7,40,89,46,1
13.02374112,16,82,55,34,1
4.123499175,19,162,31,15,2
1.721917514,16,99,6,41,2
19.14359651,5,145,60,41,1
3.106642898,13,14,68,4,0
18.35788081,16,29,76,31,1
2.237362427,13,35,41,14,0
6.026682222,2,140,51,0,0
19.58826738,12,103,32,11,0
18.25868191,18,79,57,47,2
19.70834428,0,155,48,11,0
10.16495023,4,85,86,41,1
18.65538446,10,132,56,41,2
5.696590087,14,103,35,6,2
13.97113902,16,22,60,19,1
15.0965848,0,168,29,28,0
11.62801901,12,42,24,16,1
19.50986546,2,173,26,36,1
15.53034842,0,30,48,23,0
11.76946336,10,164,51,13,2
11.75896355,12,14,88,35,1
1.948267241,11,122,58,17,1
18.55891657,1,66,84,29,0
12.39164801,6,35,27,39,0
14.50159886,12,175,67,32,2
3.382292309,5,93,86,33,1
21.0024506,2,29,12,14,0
12.16719497,14,161,24,24,2
9.036937191,13,23,59,22,1
17.18720025,5,73,54,10,1
2.345056037,14,61,5,36,1
23.36583884,2,122,6,16,0
2.589668492,4,131,39,3,1
6.690858777,12,34,93,16,1
8.016145753,18,80,25,39,2
15.56133669,7,83,36,28,1
0.502250225,8,42,10,35,1
8.772311721,9,69,87,15,1
8.319222783,5,152,31,29,1
23.96373232,14,45,89,36,1
9.497629693,6,122,93,36,1
10.93813755,10,97,30,30,1
2.827424151,3,112,88,19,1
2.443354088,16,53,98,14,1
0.982236143,16,10,49,48,0
10.64683729,11,125,88,2,1
20.69906611,18,140,9,23,2
2.403308238,2,145,73,18,1
10.68503305,5,72,90,25,1
1.499811745,3,135,98,0,1
1.440329544,15,125,95,21,2
17.68122943,14,106,39,21,2
6.616587196,4,57,48,11,0
15.81558686,4,117,24,35,1
15.68573735,15,74,10,14,1
20.43538191,13,171,89,30,2
6.99855531,1,123,30,33,0
10.16607478,11,130,20,6,0
6.37594917,15,156,50,29,1
23.80446477,0,28,51,31,1
15.89015033,6,43,89,44,1
18.79700732,14,68,26,22,1
15.84703713,14,21,57,24,1
20.23756102,14,101,30,10,1
17.03917372,4,70,57,23,1
5.705465747,12,165,97,17,0
10.86470043,10,33,70,15,1
20.95720842,14,96,31,47,1
21.256965,14,14,19,16,1
14.57756071,7,114,6,34,1
4.945010578,19,38,87,29,1
21.24426551,12,13,13,40,0
8.133047895,16,168,42,34,2
23.56392059,12,103,74,14,1
11.3361959,9,92,28,44,1
17.31381514,12,119,85,2,2
5.317713283,16,47,23,27,1
15.56721857,17,42,74,16,1
13.09328175,4,65,19,6,0
6.034395709,7,42,48,14,0
13.34952775,3,32,24,49,0
12.00217671,13,156,79,21,2
13.26835956,1,21,64,37,0
5.267724982,4,174,14,3,1
9.353977148,6,158,7,48,0
4.357333733,5,45,8,7,0
19.98330393,0,42,91,41,0
5.849304099,19,20,93,18,1
12.58718666,14,138,27,6,2
7.074963121,4,57,97,1,0
14.8931042,11,21,22,16,0
8.641031721,16,135,3,8,2
4.493940808,0,60,52,38,0
0.700320066,8,164,64,5,1
6.453560594,10,156,16,10,2
18.54250176,11,169,67,15,2
1.60746365,7,117,40,28,1
6.421099865,18,11,11,24,0
13.28877214,7,165,74,1,1
23.69798701,18,73,76,9,1
15.99959246,8,174,47,28,2
2.757451436,11,72,91,17,1
6.617232048,17,53,53,43,1
14.32666007,2,45,24,22,0
10.9651026,17,49,40,38,1
0.619268159,11,162,43,43,2
20.7821414,1,60,89,33,0
1.718278969,11,29,34,1,0
19.88384585,3,177,10,11,1
15.05763232,3,120,30,35,1
1.960703932,4,63,37,3,0
13.90242676,8,175,4,47,1
9.934063622,15,92,40,44,2
0.571733446,0,91,27,21,0
20.04061373,17,68,50,22,1
18.16649518,7,60,64,31,1
11.27190321,3,80,25,37,0
3.92087591,10,59,47,6,1
21.4105766,19,138,51,10,2
19.01860456,17,88,16,16,2
20.49812106,18,33,62,26,1
9.405370308,10,96,84,10,1
0.423529874,10,87,74,16,1
1.166702889,8,172,16,39,0
0.81210244,2,97,74,42,1
7.898740702,9,112,58,40,1
21.97145958,3,38,20,28,0
20.6094686,6,25,79,49,1
7.602978643,14,121,4,42,2
5.896556539,11,74,82,33,1
19.86665547,8,12,17,3,0
6.060300448,0,103,70,11,0
20.27837721,0,132,28,15,0
22.31525647,0,101,1,31,0
15.72925609,12,167,34,16,2
0.400531933,12,122,30,28,2
19.91201151,2,129,95,7,0
16.62385638,10,17,29,14,0
2.029597386,9,24,62,13,0
17.19146391,11,35,16,36,1
15.44619191,5,63,41,41,1
0.939060818,14,90,99,15,1
11.8291654,0,91,34,26,2
1.744376693,9,88,74,19,1
21.43824958,12,59,13,3,1
1.943636208,6,175,8,26,1
19.69327477,18,97,93,11,2
21.71182167,3,61,70,2,0
22.00112123,17,174,53,47,2
2.177720293,5,62,39,36,1
1.08584556,12,127,29,30,2
2.74362225,10,38,93,22,1
1.651336857,9,171,83,42,2
2.048440953,1,37,94,26,0
4.931062905,9,162,46,0,2
16.52306751,19,143,89,41,2
10.73353941,17,14,56,46,1
5.390078992,13,169,31,30,2
13.34636683,13,158,33,26,2
3.647633381,14,83,95,2,1
17.24468743,2,62,94,14,2
16.9210547,6,93,57,48,1
14.15136471,3,151,95,31,1
10.33867124,7,170,17,48,0
21.28268319,0,66,47,17,0
19.98781514,1,160,20,27,0
11.9388945,19,125,93,32,2
1.945265658,18,167,76,27,2
1.035867996,15,39,64,10,1
15.4883329,16,55,14,26,1
9.211035493,5,100,83,46,1
7.697912455,15,159,40,20,2
19.95087426,11,94,84,45,1
11.75081749,10,173,11,13,2
2.81570057,6,108,10,24,1
11.78071558,7,161,45,8,1
22.18692867,12,122,13,22,2
4.169170037,17,153,20,27,2
7.993901828,6,120,96,47,1
2.104017182,18,172,90,8,2
19.43284649,18,107,28,9,2
1.569139383,15,86,49,5,1
20.94714632,0,153,54,8,0
2.816659268,9,46,79,14,1
19.46639864,12,33,6,24,1
9.737355259,8,67,81,47,1
8.930811317,11,16,20,48,2
13.46611746,0,128,34,8,0
12.22531121,3,161,76,17,1
12.06438275,16,127,55,37,2
7.692983714,8,19,98,30,0
3.978897844,16,30,68,33,1
11.64555077,2,26,65,12,0
12.6980141,16,85,88,9,1
6.930822484,7,57,85,26,1
7.656015907,1,72,40,9,0
22.31524964,0,112,11,9,0
0.184053218,5,124,17,47,1
19.2613136,14,136,10,43,2
8.932924378,16,63,67,27,1
5.35289136,6,96,58,46,1
23.67402111,3,112,18,26,1
20.0755124,14,29,26,5,1
18.05764536,2,179,70,20,1
1.254733331,16,168,48,20,2
23.27117445,7,138,87,48,1
12.78906116,14,55,73,46,1
17.43722594,2,137,68,46,1
11.45286767,7,150,26,14,1
19.96797878,10,149,85,10,2
6.673098165,11,41,93,9,1
14.62665096,2,153,3,22,0
0.797308113,3,94,82,4,0
5.643815377,1,76,77,35,0
3.441295516,12,42,9,8,0
6.015909616,11,155,45,16,2
0.47971428,4,165,22,26,0
17.26124268,19,151,23,8,2
18.9145644,2,120,74,33,1
4.250001377,10,35,49,26,1
20.11517683,14,179,18,25,1
19.41297948,2,148,66,2,0
15.21166043,17,118,55,26,2
18.57717857,1,150,65,47,0
16.3430759,19,76,59,2,2
23.41715892,18,134,24,49,2
15.15264601,3,44,81,14,0
7.95808112,4,86,55,41,1
5.72995683,7,41,36,39,1
2.135342591,7,172,14,44,1
8.600089965,2,36,35,4,2
0.541152832,0,115,99,36,0
7.333090859,0,124,35,45,0
13.37806853,8,88,37,9,1
11.91128465,15,83,56,44,1
14.82799379,2,146,71,3,0
11.69450442,14,171,29,48,2
11.70786079,8,42,78,35,1
6.087496889,10,119,27,22,1
15.12883486,4,27,33,3,0
20.23823762,14,64,34,40,1
9.308610715,0,110,42,27,0
23.93710106,7,84,33,10,1
0.714432571,7,123,96,17,1
8.703409389,18,69,75,29,1
15.36932464,12,73,32,1,1
1.735097749,3,14,99,38,1
0.634860125,14,88,71,6,1
22.15274985,7,94,39,4,1
3.703758927,10,82,68,9,1
18.7204457,18,112,41,29,2
13.04292184,6,157,68,20,1
3.552055367,19,133,39,34,2
12.13152077,15,160,94,36,2
9.401071225,12,116,48,10,1
3.503210546,17,148,5,34,2
1.066244663,1,10,1,21,0
4.75867973,14,58,4,9,1
13.41225935,2,38,94,1,0
13.05027657,15,112,26,42,2
15.63648606,0,13,80,0,0
12.43520543,19,29,18,34,1
21.92768617,4,157,42,1,1
7.076805083,6,72,24,16,1
3.15819163,4,27,88,9,0
16.15002983,0,119,11,24,0
13.01414569,4,61,43,4,0
10.03771197,10,177,47,34,2
12.62829159,15,79,74,47,1
12.95919595,18,169,84,3,2
7.959256544,6,118,71,18,1
19.95891849,3,120,17,35,1
3.530986529,19,144,95,47,2
15.28892592,3,153,5,19,1
11.42300672,18,179,33,32,2
16.33814037,2,138,93,32,1
19.58974781,18,17,16,33,0
14.27601855,10,31,1,17,0
17.87089106,7,71,83,11,1
19.3741343,4,110,87,7,1
1.928302693,4,123,39,36,1
10.97121213,4,114,92,27,1
14.4870538,16,114,42,23,2
2.694928072,3,33,69,20,0
20.75185808,1,129,82,24,0
12.05758885,9,94,33,39,1
4.022795016,17,44,7,5,1
5.245220166,17,150,71,40,2
1.466554189,18,146,27,42,0
10.78766193,1,108,26,38,0
11.36352098,2,88,47,26,0
1.687754739,19,22,97,13,1
1.296384001,4,58,95,31,1
21.44812468,17,157,66,37,2
10.70786747,5,95,81,1,1
4.076150797,15,106,88,37,2
12.24443558,10,147,34,1,2
16.38765457,11,74,52,41,1
22.07110374,7,127,98,43,1
18.63709428,14,156,85,2,2
13.89496189,15,169,27,4,2
3.695637205,7,71,73,14,1
2.64885127,16,178,73,13,2
23.02091788,3,129,8,47,1
19.16698179,6,80,1,21,1
9.771670483,16,91,64,41,2
11.21959243,6,122,85,33,1
20.14145206,2,116,35,0,0
20.85050374,12,143,13,35,2
1.931729614,9,116,42,28,1
7.071479878,17,136,94,45,2
16.13517651,15,142,55,34,2
14.08585414,4,122,23,36,1
19.38557809,16,38,34,32,1
5.598226239,15,88,49,16,1
10.2263746,16,110,54,3,2
22.45041803,15,57,13,44,1
3.907774929,5,159,79,6,1
22.02930525,9,99,23,32,1
16.2067863,11,13,76,19,0
21.87338096,8,29,59,46,1
4.513579255,9,26,4,22,1
9.459063939,6,165,88,22,1
7.973743703,2,138,1,3,0
6.028179047,16,26,87,49,1
22.10016846,0,143,82,5,0
16.34717615,16,43,99,46,1
19.27944572,11,15,95,34,1
12.7794948,6,73,59,37,1
21.16804908,2,156,68,7,0
5.733578145,15,69,41,34,1
4.382880278,17,150,37,2,2
16.67423065,5,34,40,40,0
23.28489914,15,91,40,29,0
9.995090568,7,53,27,49,1
9.774016753,1,135,79,37,0
21.51367962,6,163,64,7,1
3.040265858,19,63,51,0,1
11.53482495,5,95,5,13,1
16.27776699,19,45,47,6,1
14.02005077,7,90,34,48,1
18.34156085,5,21,55,35,0
14.61469939,7,74,47,38,2
3.249318473,10,76,82,15,1
19.09152086,5,93,87,1,1
18.61807405,15,105,43,27,2
5.032039061,4,74,84,39,1
19.55200302,13,147,51,25,2
16.58029489,17,116,75,9,2
15.93574563,4,62,95,20,1
21.89732442,18,83,59,42,2
2.96776172,9,69,84,43,1
0.851879614,8,169,5,40,1
16.76936554,9,179,97,0,2
19.2350309,4,73,89,14,1
3.665065171,9,143,99,41,2
11.48137906,4,161,21,7,1
12.77964245,5,174,81,22,1
9.964147417,19,133,21,48,2
3.67605557,9,53,46,3,1
11.34411536,2,100,7,13,0
6.032782527,19,124,83,25,2
11.82446406,16,171,60,43,2
3.523921045,13,99,59,2,1
4.805248232,18,178,9,21,2
17.47928691,5,115,20,24,1
6.772300774,15,102,62,16,2
17.73221573,11,93,42,31,1
5.579804684,6,112,94,16,1
14.6137203,19,95,93,18,2
15.71602204,2,124,14,11,0
0.710228222,5,157,65,15,1
15.07684774,1,37,76,37,0
21.76903113,7,37,32,26,1
0.282025772,9,68,99,26,1
10.79171242,18,72,58,5,1
2.660395376,12,110,87,44,2
7.502500886,12,35,24,6,1
8.709052245,12,121,96,13,0
6.11573456,11,78,28,23,1
20.56575567,1,150,68,15,0
23.45224946,16,33,60,29,1
20.28093247,8,162,6,25,1
20.99647469,13,143,29,19,2
8.33528822,10,168,3,29,2
0.078247249,6,90,8,22,1
7.976963762,12,35,22,26,1
9.680141941,18,163,89,11,2
10.87860304,12,75,58,29,1
1.59401964,0,133,86,30,0
10.59918335,2,51,95,35,0
18.00355337,10,38,54,33,1
12.32392282,15,174,86,44,0
6.197258541,3,140,42,20,2
20.91526379,1,109,17,10,0
6.035168233,4,73,18,4,0
22.42185055,1,10,43,34,0
2.730473761,1,111,77,22,0
17.67460456,14,150,88,11,2
20.76796192,16,120,31,10,2
10.00063362,10,162,68,20,2
2.974605972,8,22,24,2,0
21.58775082,8,87,87,25,1
2.869797211,11,157,49,5,2
3.155574156,1,89,12,17,0
17.52552231,16,163,63,2,2
1.3162119,16,102,96,25,2
22.31577951,0,24,55,43,0
16.53594701,9,109,39,0,1
21.2905247,7,53,50,1,1
13.286565,16,131,54,26,2
12.92226942,15,172,11,45,2
4.626717179,0,101,69,39,0
19.41560194,14,48,30,38,1
14.2902421,0,50,5,16,0
6.96960496,16,130,47,1,2
13.59084927,19,102,25,33,2
5.532945004,18,141,23,5,2
13.19792941,13,177,42,7,2
19.0149266,10,76,26,30,1
10.06823038,18,31,36,23,1
22.92971207,7,76,95,23,1
15.21198619,1,10,93,38,0
7.539119384,11,17,56,23,0
13.98436092,8,42,26,26,1
14.07588193,5,132,64,5,1
11.84117197,18,15,25,11,0
11.42947138,6,117,69,39,1
6.493489224,17,32,63,13,1
11.38756871,4,128,98,0,1
20.83365898,2,52,38,38,0
2.831592887,9,92,93,46,1
0.786024365,18,14,48,27,0
6.253842824,4,112,42,49,1
14.71016836,11,121,49,17,1
11.53145655,1,178,17,37,0
23.01171965,4,56,62,23,0
5.677358342,3,86,88,35,1
19.82507202,6,53,48,10,1
19.96743968,8,151,18,46,1
7.993827882,7,46,7,19,0
10.133244,2,118,89,35,1
1.976702682,6,48,83,23,1
0.102923614,11,121,64,3,1
6.150549585,16,45,65,18,1
15.32945783,5,38,71,6,0
10.44119386,12,82,67,30,1
9.193971633,9,118,40,35,1
3.537543278,18,74,6,48,1
20.01097369,4,105,90,16,1
16.60704843,2,97,65,6,0
6.821871993,14,58,43,37,1
2.562236115,5,57,20,40,0
17.61751477,18,164,66,18,2
2.606493683,15,50,52,19,1
0.593221983,12,166,10,25,2
3.089455832,12,115,11,31,1
2.354295983,11,94,15,13,1
6.528790733,9,19,38,27,0
21.84612916,1,98,36,28,0
15.89821307,6,56,87,8,1
19.18895413,6,142,86,41,1
7.271507521,18,142,79,24,2
9.523558093,7,129,61,1,1
3.15992542,0,140,70,46,0
11.64377763,6,28,19,34,0
5.279355754,2,34,91,22,0
23.45232627,7,155,79,23,1
9.421275112,16,23,53,40,1
2.994360784,11,172,15,6,2
17.69833515,7,15,18,8,0
9.768620391,1,121,26,0,0
14.90903729,1,46,28,23,0
11.58154223,17,134,80,8,2
21.3508707,7,153,87,10,1
7.312929558,14,119,12,42,2
19.02613966,1,120,46,36,0
8.520267542,17,107,95,32,2
18.35568535,7,109,50,33,1
16.61414007,19,12,67,17,0
20.90983165,7,153,93,42,1
11.48487677,19,121,2,5,2
13.0642305,8,173,39,36,2
11.77750049,15,50,84,8,1
1.503722424,3,93,96,33,1
4.803292692,18,167,46,40,2
0.110239306,3,120,97,33,1
22.76152527,11,43,61,42,1
17.09867909,9,71,62,9,2
0.395045155,15,34,43,41,1
19.45736816,12,166,41,16,2
17.21303548,19,31,78,5,1
17.9612747,14,141,52,10,2
8.435690733,12,64,51,44,0
22.08538358,5,144,76,10,1
7.02889337,17,129,56,13,2
2.410884923,12,76,48,36,1
1.768444926,8,164,7,22,2
1.267135315,11,85,59,21,1
11.75060234,12,29,18,4,2
22.73592786,6,144,92,30,1
2.062634158,13,162,89,25,2
20.36790188,19,24,9,14,1
7.967208079,11,127,67,25,2
19.61293168,14,77,27,25,1
0.169081694,6,17,8,38,0
18.35779602,19,126,58,25,2
10.11039607,6,84,58,0,1
22.18885554,9,42,82,30,1
1.576755153,5,156,12,28,1
3.364516184,1,128,29,37,0
19.56128383,17,133,60,4,2
4.894487796,19,114,78,1,2
12.7950661,18,172,59,28,2
19.74184804,4,179,31,33,2
21.14919123,14,93,31,35,1
16.55179086,3,158,47,22,1
12.51080721,13,148,90,33,2
17.90006029,16,82,47,43,1
2.344078296,10,57,3,28,0
10.61813898,13,19,83,35,1
17.35810834,0,14,30,18,0
17.65402396,15,18,77,17,1
1.387131851,14,177,9,16,2
20.76096224,8,46,13,17,1
5.765661012,5,110,26,28,1
9.644169448,5,103,12,6,1
0.89584296,9,45,52,36,1
11.86292844,3,116,16,31,1
0.499770072,14,44,97,15,1
18.68465859,6,171,9,45,1
15.31916738,4,102,7,49,1
7.044437293,19,38,4,43,1
3.441230557,9,51,92,14,1
21.91626988,15,97,53,45,2
16.01767736,6,162,85,20,1
19.13515194,13,86,37,20,1
1.279391311,11,114,13,47,1
13.24732957,10,52,7,35,1
1.591691861,6,131,13,28,1
23.87777842,17,29,97,21,1
21.86324151,12,66,58,16,1
4.014912457,15,125,8,40,2
4.064214365,16,34,97,8,1
17.05819553,14,54,54,44,1
12.73368577,3,73,40,31,0
14.36175866,10,148,72,38,2
5.902234602,4,115,29,2,1
1.848540445,6,103,1,42,1
23.11702726,5,55,65,8,0
10.4675436,11,151,75,14,2
22.52425156,5,172,18,8,1
11.46748556,3,125,28,39,1
8.795434618,12,65,68,34,1
9.924790148,16,11,25,25,0
0.975613084,8,49,41,47,1
23.82793423,2,172,35,16,1
10.18324268,2,158,13,29,0
6.806362481,6,36,42,18,0
12.62174169,2,52,11,27,0
3.950841877,8,123,15,43,1
