PlayTimeHours,InGamePurchases,SessionsPerWeek,AvgSessionDurationMinutes,PlayerLevel,AchievementsUnlocked,EngagementLevel
1.982912655,1,16,15,52,47,Medium
13.9624085,0,0,12,35,9,Low
8.52296419,0,2,161,29,8,Low
6.088131023,1,16,68,40,11,Medium
1.968205846,0,4,81,13,37,Medium
5.476402828,0,19,160,34,29,High
11.09090867,1,0,10,52,35,Low
0.133290363,1,0,70,11,16,Low
14.06636269,1,1,12,21,38,Low
2.505890057,0,8,157,39,47,Medium
13.80508374,0,12,99,56,47,Medium
9.05523391,0,7,132,9,12,Medium
18.58015331,0,18,111,67,39,High
10.52419438,1,4,74,39,47,Medium
22.63795211,0,5,157,5,13,Medium
7.825492724,1,1,22,8,31,Low
13.03290921,0,7,105,27,31,Medium
17.56904399,0,3,140,88,20,Medium
5.247931934,0,0,122,80,6,Medium
0.396304819,0,16,53,32,48,High
18.84412132,0,8,81,94,49,Medium
7.036818594,0,8,16,82,16,Medium
3.831714741,0,12,131,25,49,High
14.2220486,0,8,148,43,37,Medium
8.952150802,0,1,135,35,31,High
6.372347377,0,11,154,62,46,High
16.96796605,0,6,25,26,21,Low
23.22716353,0,17,77,93,19,Medium
12.64519438,0,10,33,70,7,Medium
18.63216552,0,0,47,18,49,Low
20.19990466,0,1,124,22,16,Low
11.61742286,1,10,126,54,14,Medium
12.1455273,0,7,130,71,40,Medium
17.23441065,0,3,120,38,11,Medium
22.20354403,0,7,164,85,40,Medium
19.59868797,0,13,127,61,20,High
18.77255495,0,3,124,95,12,Medium
18.61387784,0,13,22,67,45,Medium
11.28535708,0,6,56,58,33,Medium
20.65613198,0,17,158,53,34,High
8.59335284,0,0,161,11,3,Low
14.58787863,0,18,177,34,0,High
3.290741906,0,10,101,65,31,Medium
15.60117975,0,3,172,72,47,Medium
18.00109,0,19,113,84,16,High
9.858498659,0,19,167,81,24,High
12.30073193,0,13,49,42,17,Low
0.386688747,0,15,34,42,10,Medium
21.70238637,0,12,23,98,8,Low
19.54622256,0,2,175,74,15,Low
17.60879508,0,15,41,18,2,Medium
1.629312996,0,8,30,93,25,Medium
5.243932293,0,10,88,39,20,Medium
23.737809,0,16,152,48,8,High
11.02443522,1,5,20,88,15,Low
21.05430153,0,4,83,29,0,Low
16.269021,0,3,133,82,28,High
19.44299762,0,14,131,95,30,High
14.63641269,1,14,67,13,9,Medium
4.58459714,0,18,165,9,10,High
12.3417194,0,15,55,63,41,Medium
20.18062034,0,7,126,17,33,Medium
21.84462076,0,3,96,54,1,Low
16.96077135,0,6,82,47,43,Medium
16.11606267,0,0,85,10,9,Low
15.10359988,0,19,18,8,14,Medium
13.6073514,0,14,24,47,10,Medium
21.36117645,1,10,24,34,9,Low
18.45586672,0,11,76,87,36,Medium
17.23037793,0,11,153,65,13,High
9.84638351,0,5,95,32,12,Medium
11.08552168,0,5,49,15,46,Low
10.4502311,0,14,106,12,2,High
23.96381926,1,17,10,36,18,Low
22.11929394,0,15,73,98,39,Medium
2.550969358,0,5,125,64,47,Medium
11.30761747,0,13,46,88,47,Medium
6.393502087,0,14,93,77,8,Medium
7.187139089,0,12,148,1,16,High
0.376579712,0,16,120,70,15,High
3.172359501,0,17,161,87,3,High
14.12967995,1,19,143,33,10,High
15.81339876,1,7,148,46,44,Medium
22.90587515,0,7,115,30,42,Medium
19.80758666,0,3,138,37,35,Medium
6.018734393,0,15,60,89,22,Medium
12.78933206,0,8,42,99,21,Medium
4.711046496,1,3,131,60,8,Medium
11.17379529,0,17,141,28,3,High
18.42551724,0,14,96,57,34,High
18.2498337,1,3,33,74,6,Low
18.52848238,0,1,135,11,17,Low
4.973499959,1,4,39,80,20,Low
10.15472523,0,19,142,57,27,High
16.88913898,0,1,127,66,26,Low
2.498603867,1,15,148,51,25,High
8.034741991,0,17,55,25,15,Medium
14.59132451,0,5,48,7,46,Low
12.32785366,0,18,52,93,39,Medium
1.751885645,0,10,123,90,34,Medium
17.18567081,0,2,69,37,20,Low
8.996783898,0,7,25,80,27,Low
22.41004615,0,0,72,99,41,Low
6.601179595,0,16,19,88,24,Low
23.53325467,0,1,46,26,33,Low
21.06394842,0,7,169,88,27,Medium
17.7777597,0,0,59,80,45,Low
5.296249165,0,9,34,98,10,Low
16.05416563,0,3,15,61,27,Low
3.694981016,0,5,29,42,1,Low
14.44559432,0,17,166,1,36,High
16.73859151,0,8,98,91,19,Medium
7.937194942,0,16,55,2,26,Medium
23.85831819,1,12,61,7,41,High
2.097569597,0,15,174,68,44,High
14.43190476,0,6,161,1,8,Medium
17.30136062,0,8,113,4,12,Medium
3.451350671,0,5,17,48,8,Low
21.59582973,0,14,177,2,16,High
13.51062686,0,3,171,61,15,Medium
23.13086967,1,8,85,7,37,Medium
11.09806932,0,17,134,69,42,High
22.65115096,0,15,29,70,35,Medium
13.6522122,0,17,89,15,5,High
5.273600839,1,2,122,76,12,Low
10.5931939,1,17,30,72,42,Medium
10.72602155,0,17,89,22,37,High
21.23534479,0,0,166,83,37,Low
12.58011727,0,9,55,16,0,Medium
19.52668049,0,11,170,42,7,High
19.69493725,0,6,145,47,43,Medium
12.1797549,0,11,93,6,48,Medium
2.391115867,1,18,80,71,33,High
19.33089412,0,16,176,29,0,High
22.55848244,0,16,49,60,42,High
23.42718562,0,5,38,14,28,Low
6.268357551,0,15,118,18,34,High
3.442169847,0,0,119,74,29,Low
3.513636,1,15,133,48,18,High
16.39385542,0,15,160,85,39,High
22.61708672,0,13,114,14,12,High
1.98256263,0,1,68,55,16,Low
11.09355198,0,10,17,34,34,Low
17.16037012,1,16,178,63,37,High
19.41524174,0,14,149,45,17,High
10.96628779,0,11,16,24,36,Medium
0.111612842,0,4,172,7,32,Medium
3.150423048,0,9,44,55,35,Medium
1.925667399,0,12,58,69,3,Medium
12.78183545,0,14,177,45,32,High
17.21309736,0,0,82,72,31,Low
17.86905596,1,14,19,76,24,Medium
7.887570509,0,14,126,54,13,High
5.385884659,0,14,97,46,25,Medium
11.70457127,1,16,169,89,44,High
11.92096068,0,18,55,97,47,Medium
20.90454804,0,3,136,27,5,Medium
20.59484581,0,2,137,35,25,Low
3.998969716,0,7,63,21,11,Low
1.668472832,0,8,65,81,9,Medium
10.67354517,0,14,94,95,2,Medium
13.98990086,0,0,132,80,14,Low
22.45823021,0,14,38,69,29,Medium
21.16457825,1,13,173,92,7,High
19.49502153,0,0,14,74,31,Low
22.77844088,0,13,23,94,17,Medium
16.88067669,0,5,111,2,27,Medium
3.838463017,0,15,17,70,12,High
21.29516949,0,12,145,70,8,High
16.79969847,0,19,71,27,23,Medium
18.44278046,0,19,103,61,42,Medium
13.21319112,1,17,134,46,34,High
19.63027518,0,16,62,1,0,Medium
2.382689378,0,17,85,77,26,High
16.8422146,0,9,93,6,14,Medium
10.40492708,0,8,165,95,38,High
4.65196017,0,14,176,72,44,Low
9.64728862,0,19,118,18,47,High
20.66869367,1,19,78,25,26,High
5.49912736,0,10,40,47,37,Medium
15.39832138,0,9,87,48,13,Medium
18.29377913,0,7,136,49,2,Medium
7.886131587,0,7,116,43,8,Medium
6.356894038,0,8,32,89,40,Medium
16.578312,0,13,159,10,16,High
2.124411361,0,0,141,54,14,Low
13.36857169,0,3,160,74,14,Medium
21.072974,0,15,143,54,4,High
14.48834913,0,16,63,94,31,Medium
9.005021002,0,18,121,67,42,High
18.50056149,1,4,14,23,16,Low
8.767024062,0,8,118,93,47,Medium
6.034395634,1,2,105,87,3,Low
2.107041699,0,11,42,73,12,Medium
20.84770907,0,15,92,68,5,Medium
15.41752196,0,16,10,38,30,High
11.36237189,1,1,32,43,28,Low
15.46063711,1,14,62,64,4,Medium
3.870267418,0,18,16,35,10,Low
0.643942213,0,10,91,72,20,Medium
19.32467873,0,14,95,72,13,Medium
21.68510302,0,13,87,34,26,Medium
2.410347543,0,9,36,30,21,Medium
10.2126841,0,17,109,81,45,High
21.71097428,0,7,139,12,24,Medium
19.44713321,0,2,28,32,23,Low
9.674526991,0,17,84,8,48,High
2.289080785,0,17,25,20,13,Medium
7.750530759,1,3,156,62,4,Medium
19.49717813,0,16,56,36,28,Medium
5.670007533,0,1,101,63,9,Low
22.33449398,1,13,47,88,8,Medium
8.741944784,0,5,112,98,37,Medium
20.46579381,0,11,72,13,46,Medium
10.2412296,1,1,36,7,35,Low
12.79054832,0,12,98,57,39,Medium
19.11195081,0,11,59,66,17,Medium
7.570396927,1,10,145,40,48,High
0.261962654,0,7,66,20,34,Medium
4.176877113,1,10,52,92,44,Medium
9.015848915,0,2,22,48,43,Low
22.93575949,0,7,170,43,45,Medium
22.24710144,0,16,43,19,48,Medium
23.02346684,0,18,87,36,44,High
21.19652896,1,13,10,78,8,Low
18.24761898,0,17,52,87,6,Medium
0.3523709,0,11,51,17,2,Medium
10.594566,0,12,66,45,17,Medium
23.21697766,0,2,110,35,6,Low
2.666359113,0,9,95,7,46,Medium
17.51265072,0,14,84,36,18,Medium
17.81852287,1,12,114,27,15,Medium
5.146122003,0,5,29,38,11,Low
22.27951642,1,4,58,83,24,Medium
5.150052506,1,8,61,33,11,High
22.64732204,1,13,146,64,36,High
14.41522672,0,7,149,41,29,Medium
0.197207368,0,13,98,50,42,Low
14.67697788,1,0,161,37,39,Low
13.3284378,0,7,91,62,47,Medium
15.73979297,0,8,99,39,35,Medium
12.55505504,0,17,160,74,45,High
14.26706496,0,15,159,74,23,High
14.21155181,1,0,125,73,28,Low
19.89580339,0,2,139,14,11,Low
15.86485818,0,19,143,94,47,High
6.608843214,0,0,122,97,44,Low
1.171974941,0,11,121,4,7,High
9.687207676,0,19,11,66,15,Low
15.69962318,0,15,111,99,5,High
5.394714302,0,9,75,57,42,Medium
23.340345,1,12,48,66,1,Medium
23.70474978,0,3,27,42,23,Low
10.93837485,0,17,28,6,22,Medium
23.12148423,0,18,87,32,14,High
17.85900395,0,6,32,64,2,Low
15.74717589,1,18,75,44,17,Medium
18.22046593,0,6,42,1,22,Low
16.37166646,1,6,43,34,47,Medium
19.89483086,0,13,46,41,46,Medium
0.551180246,0,4,96,86,36,Medium
21.6412217,0,14,172,3,2,High
5.818344212,0,4,35,78,46,Medium
13.11506274,0,18,70,43,23,Medium
20.51308724,1,4,25,7,5,Low
7.978409328,0,13,26,19,33,Medium
23.69194411,1,0,69,68,17,Low
4.566566789,0,7,174,3,42,Medium
5.061983738,0,15,31,31,18,Medium
12.15784283,0,19,153,83,25,High
1.852572628,1,10,37,50,45,Medium
0.385871767,0,11,100,47,20,Medium
15.95679051,1,11,105,86,8,Medium
11.03841884,0,6,121,16,4,Medium
17.05669486,0,17,103,87,22,High
22.93331602,0,7,146,61,33,Medium
22.6333782,1,18,136,18,38,High
17.95627797,0,6,16,41,15,Low
10.35364665,0,7,143,10,1,Medium
10.9305503,0,11,134,33,47,High
11.08306939,0,8,122,56,20,Medium
20.59629026,1,14,43,90,22,Medium
19.59448349,0,16,125,62,13,High
16.93808816,0,17,100,32,14,High
15.66722913,0,12,89,52,35,Low
6.710785204,0,14,138,66,20,Medium
12.62713695,0,19,35,56,18,Medium
8.146363693,1,8,76,16,5,Medium
13.85838636,0,6,164,12,7,Medium
21.9592977,1,6,45,15,0,Low
13.24973501,0,16,18,5,2,Low
23.94482032,0,14,57,79,22,Medium
11.98243048,0,15,161,47,39,High
4.105176872,0,14,77,33,6,Medium
23.50819808,0,14,55,44,39,Low
4.085189527,0,12,21,92,12,Low
13.83905808,1,0,165,2,2,Low
17.43524246,0,14,79,23,49,Medium
11.61870383,0,11,40,63,20,Medium
1.023964176,0,11,155,57,8,High
15.10207266,0,11,117,5,49,Medium
23.66215317,0,19,59,85,30,Medium
16.37372334,0,3,46,23,20,Low
14.6858257,0,7,75,87,38,Medium
14.16448546,0,17,27,41,30,Medium
8.665396724,0,1,150,81,7,Low
6.905734263,0,7,63,24,29,Medium
17.50037966,0,9,32,64,0,High
7.017133678,0,5,161,1,9,Medium
21.90539635,0,3,37,60,19,Low
4.638307854,1,10,35,10,33,Medium
23.36893455,1,10,144,50,14,High
10.52783598,0,6,144,76,35,Medium
2.285857076,0,2,66,4,14,Low
0.941304915,1,12,118,24,30,High
19.95026414,0,8,161,45,40,Medium
12.41609727,0,2,152,63,15,High
4.689238855,0,6,42,64,34,Medium
6.346640444,0,13,32,25,25,Medium
2.352784318,0,12,39,14,23,Medium
6.191225289,0,18,159,4,16,High
1.932701871,0,4,42,4,9,Low
9.978631585,0,2,102,35,32,Low
11.41249,0,16,100,20,17,High
13.44484929,0,16,168,61,35,High
13.6375853,0,19,148,11,41,Low
7.229782045,0,9,16,8,3,Low
20.91042052,0,10,75,45,48,Medium
7.626596622,1,15,169,30,45,High
13.96672965,0,1,176,33,37,Low
7.532471833,1,8,34,32,26,Low
19.8630058,0,13,122,56,12,High
23.94756513,0,11,32,11,14,Medium
4.095120946,0,13,59,82,19,Medium
22.91924667,0,8,154,93,15,Medium
1.706101103,1,6,58,72,19,Medium
19.3218863,0,8,144,31,23,Medium
22.63595495,0,17,170,22,13,High
15.62835616,0,2,14,62,36,Low
7.848954177,0,2,104,63,42,Medium
4.665946065,0,4,97,61,30,Medium
19.66802816,0,6,123,93,11,Medium
2.348900312,0,10,73,62,16,High
11.49059304,1,11,75,7,24,Medium
19.14332202,1,16,98,17,46,High
19.82850501,0,9,73,43,38,Medium
8.391289809,0,19,81,39,5,High
12.62366473,0,3,67,9,39,Low
3.550526701,1,3,76,68,49,High
13.79215944,0,5,116,76,24,Medium
11.28478695,1,17,99,15,28,High
21.78690063,1,8,53,92,15,Medium
11.17182703,0,14,76,60,35,Medium
15.24863137,0,4,146,4,9,Medium
8.832507916,0,7,88,16,33,Medium
6.762833399,0,13,102,49,45,High
3.069867122,0,19,154,68,9,High
12.08499202,1,15,173,38,45,High
12.67610267,0,12,108,61,26,Medium
9.479096803,0,18,160,18,12,High
13.40223495,0,11,44,45,37,Medium
14.09923134,1,7,13,1,19,Low
2.91427298,0,10,139,3,19,Medium
6.337729745,0,17,59,44,6,Low
20.64894399,0,16,33,78,3,Medium
11.60091686,0,0,160,74,43,Low
8.326065823,0,6,56,33,4,Medium
1.710279586,1,11,114,97,25,Medium
12.2088943,0,17,12,37,40,Low
15.39191456,0,1,99,73,48,Low
13.57716156,1,12,129,10,18,High
18.87599174,0,3,166,21,46,Medium
6.719045188,1,1,92,68,34,Low
1.233878057,0,12,158,84,7,High
13.90926077,1,2,110,77,6,Medium
5.545388571,0,7,133,42,25,Medium
4.382726884,1,5,169,44,20,Medium
15.57891617,0,18,178,42,44,Low
12.81422928,0,2,33,18,39,Low
20.52739387,1,6,25,95,0,Low
18.53134007,1,0,151,32,11,Low
10.86201187,0,11,103,16,14,Medium
7.427561215,1,2,121,56,48,Medium
23.44848554,1,17,111,83,31,High
16.20011419,1,12,121,19,25,Low
23.74527104,0,6,106,15,7,Medium
13.95444217,0,0,142,61,27,Low
5.623123694,1,15,80,72,32,Medium
16.13770559,0,16,77,55,30,Medium
21.74350678,0,8,46,80,16,Medium
15.25433193,1,6,16,99,40,Low
11.18867135,1,15,40,9,3,Medium
5.304675553,0,15,79,4,33,Medium
17.23701636,0,2,10,61,19,Low
7.52206477,0,8,99,31,18,Medium
10.43821541,1,5,97,73,28,Medium
16.08733162,0,19,64,79,2,Medium
11.68419157,0,12,15,37,39,Low
13.51624745,1,13,35,60,35,Medium
5.071083785,0,0,58,13,32,Low
19.66621198,0,16,26,36,13,Medium
3.637729288,0,5,106,92,2,Medium
4.15671776,0,10,57,62,32,Medium
1.406671631,0,15,139,20,28,High
16.97833494,0,18,128,6,25,High
22.36997687,0,2,140,79,44,Medium
1.688297116,0,14,61,82,45,Medium
4.254356412,0,11,125,59,46,High
8.949599583,0,7,67,67,3,Medium
6.788924565,0,0,78,12,22,Low
15.12614906,0,16,74,43,43,Medium
0.960931465,0,7,176,70,22,Medium
13.98838194,0,18,58,65,45,Medium
13.24400943,0,10,38,33,12,Medium
0.992857463,1,3,115,16,27,Medium
9.015504587,0,19,136,70,2,High
22.10298197,0,7,102,36,33,Low
4.625606144,0,16,117,51,46,High
22.31094377,0,3,66,38,25,Medium
17.53742483,1,1,24,61,38,Low
6.219891795,0,9,51,14,37,Medium
0.203949422,1,13,31,62,5,Medium
10.14746258,0,17,135,66,25,High
14.37897402,0,17,132,17,9,High
2.589190132,1,15,75,56,3,Medium
1.523153609,1,0,47,68,3,Low
1.069722239,1,10,78,34,0,Medium
18.18439944,0,0,60,36,18,Low
18.46958993,0,0,116,63,18,Low
15.97065309,0,16,38,21,32,Medium
17.21404867,0,3,123,24,48,Medium
8.333890417,0,12,134,76,44,High
2.864906934,0,0,159,7,13,Low
3.256237634,0,17,50,94,32,Medium
7.550827847,0,1,135,21,31,Medium
8.986226182,0,0,135,23,20,Low
21.78995873,0,0,158,39,7,Low
9.043782263,1,4,114,45,32,Medium
10.46668447,1,13,37,23,4,Medium
10.317298,0,16,63,2,47,Medium
17.48448213,1,12,11,16,37,Low
0.703021229,0,17,133,42,6,High
10.7323425,0,2,65,23,11,Low
20.85259059,0,14,35,6,29,Medium
20.94328388,0,18,156,15,27,High
17.74905467,0,16,127,37,17,High
9.631135699,0,12,21,47,39,Medium
6.025460728,0,12,30,64,40,Medium
2.185857096,0,19,145,18,30,High
11.55819048,0,19,153,55,33,High
20.55620859,0,13,165,99,48,High
8.363882991,0,19,24,5,30,Medium
12.32468443,0,2,95,74,29,Low
7.876589952,0,11,61,66,47,Medium
9.667762696,1,12,179,9,42,High
3.362362103,0,12,83,82,2,Medium
16.64585053,0,14,123,40,7,High
1.182673671,1,15,168,13,13,High
23.37989617,0,4,72,2,28,Low
9.217670429,0,19,67,14,32,Medium
6.515353975,0,9,62,34,2,Medium
14.15438687,1,15,75,11,0,Medium
21.66388714,1,12,155,47,24,High
21.21231759,0,5,50,56,3,High
22.20428071,0,13,128,20,13,High
2.260712899,0,18,11,30,14,Low
5.438943682,0,11,121,34,49,Medium
1.761101431,0,0,152,53,14,Low
2.232079971,1,13,90,49,24,Medium
4.514432606,0,0,179,37,9,Low
2.886671716,1,4,115,11,19,Medium
7.966030975,0,3,74,29,42,Low
9.80593084,1,13,136,58,47,High
8.138967818,0,0,36,85,46,Low
9.800237191,0,17,173,94,46,High
20.82871538,0,14,26,81,48,Medium
19.86685027,0,5,108,88,35,Medium
23.10341681,0,3,59,50,1,Low
18.90087395,0,13,74,61,41,Medium
20.2059389,0,1,122,5,2,Low
16.65304189,1,17,10,72,9,Low
4.183789723,0,18,15,5,2,Low
22.47744357,0,9,154,58,20,High
5.020736035,0,16,135,86,11,High
16.261238,0,7,111,98,38,Medium
5.51352507,0,13,94,77,42,Medium
2.152237264,0,3,38,72,36,Low
4.706764539,0,6,69,35,28,High
5.57024898,1,13,75,2,38,Medium
9.131904277,0,10,121,53,33,Low
1.661080256,0,0,99,11,34,Low
14.05672196,0,9,177,29,39,High
19.17284977,0,2,157,84,49,Medium
18.34735427,0,5,108,27,18,Medium
20.097509,0,3,85,25,41,Low
23.50699413,0,0,21,40,35,Low
23.89965586,0,18,110,90,47,High
9.851228438,0,15,75,52,47,Medium
12.05028134,0,18,164,69,48,High
11.95639467,0,10,91,90,33,High
15.40926916,1,12,171,10,38,High
5.896575015,0,8,127,24,16,Medium
18.54197633,0,3,179,96,35,Medium
3.040357146,0,0,19,55,48,Low
22.82877017,0,6,159,26,21,Medium
2.993754418,0,7,71,55,6,Medium
17.82396444,0,8,86,47,25,Medium
9.53201361,1,7,179,7,27,Medium
15.21237821,0,17,89,75,39,Medium
7.54344363,0,16,33,42,25,Medium
2.872595429,0,1,85,43,13,Low
22.51336086,0,8,48,29,21,Medium
12.24212963,0,17,158,46,44,High
7.212517503,0,7,138,78,22,Medium
14.98790114,0,0,81,74,6,Low
6.189879599,0,2,179,32,22,Medium
0.970835761,0,13,154,16,27,High
19.04774182,0,11,50,82,14,Medium
23.90076438,0,19,64,42,25,Medium
22.95465001,0,5,142,42,20,Medium
21.11398484,0,14,130,59,29,High
17.93814925,1,9,122,78,29,Medium
3.886742704,0,17,92,68,40,High
3.73886329,1,10,92,82,39,Medium
3.592249211,0,18,135,32,44,High
11.03069894,0,7,12,31,13,Low
11.42408311,0,18,166,8,41,High
13.8621739,1,18,155,27,29,High
5.441277811,0,14,23,18,12,Low
0.953137523,0,10,45,7,48,Medium
2.418296391,0,12,174,22,12,High
1.665618331,0,16,88,70,20,High
19.02748919,1,1,154,27,33,Low
3.232676312,0,0,30,9,9,Low
18.01096934,0,5,158,86,39,Medium
2.570437833,0,8,42,83,47,Medium
11.90005179,0,3,96,91,25,High
6.908629638,0,18,95,89,34,Low
15.63431469,1,9,148,31,47,Medium
3.503562816,0,0,99,11,9,High
14.12673978,0,19,30,33,4,Medium
13.71814296,0,3,139,34,10,Medium
9.670868638,0,11,87,47,16,Medium
11.57978916,0,8,175,34,47,Low
3.527452726,0,14,72,18,19,Medium
19.45233765,1,3,36,39,22,Low
14.51418919,0,5,118,82,13,Medium
2.866752059,1,14,43,4,32,Medium
22.02090817,0,15,154,92,48,High
14.94303505,0,17,35,89,29,Medium
4.136073537,0,11,26,8,13,Low
5.380363709,0,8,48,89,14,Medium
4.899345317,0,10,119,83,23,Medium
5.407257302,0,1,89,24,14,Low
5.034533926,0,13,178,56,39,High
17.90333704,1,18,88,46,49,Medium
14.19359624,1,0,85,92,38,Low
5.600436525,0,16,169,50,9,High
22.36684959,0,14,120,76,29,Medium
0.278800098,0,7,176,20,20,Medium
16.45419191,0,3,178,58,29,Medium
13.04121908,0,12,173,69,17,High
12.75447274,1,18,66,17,44,Medium
13.2324546,0,14,15,98,7,Low
11.67904638,0,8,65,97,0,Medium
22.71547908,0,11,154,37,24,High
14.84976273,0,13,99,38,16,Medium
11.02544224,0,13,111,76,37,High
20.64132224,1,13,14,1,49,Low
21.35176807,0,11,170,87,32,High
18.58568526,0,12,163,2,19,Medium
13.77144297,0,19,56,97,23,Medium
1.024822744,0,11,85,64,25,Medium
21.84252626,0,17,51,35,5,Medium
19.62154012,0,5,94,17,2,Medium
22.40428269,0,9,23,29,45,Low
3.228759919,0,13,61,96,28,Medium
23.0674894,0,16,156,12,42,High
23.17671018,0,14,45,57,43,Medium
10.88132473,0,13,166,8,22,High
1.785012303,0,16,160,12,30,High
14.9246398,0,15,126,47,7,High
15.02988855,1,18,62,65,34,Medium
12.73447234,1,7,154,48,35,Medium
7.875465489,0,13,29,97,41,Medium
1.723590413,1,15,23,10,4,Medium
13.49715602,0,12,51,26,29,Medium
7.540136163,0,15,175,4,0,High
2.39177566,1,3,41,70,43,Low
4.566788014,0,11,55,28,37,Medium
18.97225319,0,3,116,10,10,Medium
19.35434008,0,11,78,79,20,Medium
18.4228618,0,19,113,81,26,High
1.819869778,0,11,50,82,14,Low
2.654023772,0,13,173,60,25,High
5.598294952,0,16,46,70,44,Medium
23.50485338,0,0,81,44,39,Low
6.597578604,0,3,54,59,20,Low
22.43442789,0,2,118,83,5,Low
15.82041879,0,5,60,75,28,Medium
0.657157245,0,3,86,29,42,Low
11.69778242,0,15,160,19,10,High
20.06631728,1,5,38,27,9,Low
1.524794113,0,12,168,74,5,Medium
14.6378384,0,0,51,4,39,Low
7.691403587,0,4,163,6,9,Medium
4.806660696,0,7,59,67,47,Medium
12.6833953,0,15,73,67,25,Medium
19.10331146,0,13,156,54,45,High
18.68552403,0,12,115,41,27,High
4.180646948,0,13,117,10,36,High
8.356380094,0,19,124,15,27,High
8.356691773,1,1,29,57,11,Low
19.78687986,0,7,52,80,22,Medium
11.91040235,0,10,118,50,45,Medium
9.005767823,0,11,92,86,0,Medium
19.32395183,0,14,107,25,32,High
21.38285379,0,18,171,2,48,High
7.770861908,0,16,19,45,21,Medium
23.64587675,0,4,35,7,12,Low
12.85752404,0,1,131,37,15,Low
1.486213637,0,16,172,77,31,High
8.777369586,1,7,111,55,30,Medium
13.06205095,0,5,110,72,30,Medium
19.83586902,1,1,157,37,22,Low
17.02068424,1,6,37,94,16,Low
4.788139754,0,4,142,93,2,Medium
10.16858629,1,11,54,69,22,Medium
2.359836897,1,5,42,6,5,High
21.05496487,0,17,92,79,35,High
0.089281204,1,19,52,95,25,Medium
6.256965007,0,6,116,73,33,Medium
18.29545765,0,0,124,68,10,Low
0.528240304,0,19,163,77,16,High
17.30507426,0,10,130,47,19,Medium
15.70402726,0,14,153,80,35,High
10.69082399,0,13,118,77,28,High
3.392550036,1,19,57,55,37,Medium
7.427425665,0,1,23,38,42,Low
4.777863697,1,5,126,80,15,Medium
0.142836205,0,15,30,7,8,Medium
8.826196996,0,12,179,90,36,High
21.65749352,0,6,58,60,38,Medium
11.50986971,0,15,130,92,18,High
14.41473089,0,10,158,56,39,High
22.5936803,1,11,145,85,31,High
10.82157289,0,13,31,53,26,Medium
14.00317879,0,7,110,32,45,Medium
2.21660291,0,7,29,16,21,Low
3.208915183,1,15,116,26,13,High
14.01609435,0,19,27,43,46,Medium
1.146796609,0,9,65,24,16,Medium
0.859385481,0,7,53,24,0,Medium
2.508647231,0,16,136,7,46,High
5.596794239,1,5,179,47,3,Medium
2.341630055,0,4,178,52,27,Medium
6.148665184,1,11,162,99,23,High
17.72728962,1,6,41,90,10,Low
9.97489032,1,0,56,76,18,Medium
15.93946617,0,9,108,35,7,Medium
18.34810243,1,13,123,63,4,High
7.87361028,0,11,11,2,5,Low
21.45833207,1,3,64,48,24,Low
20.67623036,0,4,161,36,33,Medium
9.917426333,0,19,170,63,0,High
19.80967233,0,6,24,23,26,Low
8.08983341,0,18,73,14,7,Medium
17.36093793,0,19,106,69,48,High
23.30777761,0,15,162,65,28,High
